"Year","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
"2021","71411","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.4",,,"74.8","83.3","2,875","POINT (-93.08993517 31.90489788)","71411","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71286","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.4",,,"73.5","83.0","615","POINT (-91.19643764 32.66445766)","71286","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71291","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.6",,,"73.3","81.6","32,644","POINT (-92.18198023 32.56999869)","71291","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71341","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.7",,,"71.7","81.1","3,069","POINT (-92.168691 31.05686902)","71341","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71292","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.0",,,"72.6","81.1","21,541","POINT (-92.21476587 32.40112042)","71292","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71378","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.7",,,"76.4","84.7","2,536","POINT (-91.70936531 31.95543116)","71378","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71447","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.3",,,"75.0","81.3","1,469","POINT (-92.81207511 31.43691971)","71447","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71414","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","84.4",,,"80.6","87.7","238","POINT (-93.019116 31.826211)","71414","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71342","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.1",,,"73.2","82.3","7,533","POINT (-92.08694475 31.64456124)","71342","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71416","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.9",,,"76.7","84.7","842","POINT (-92.97206525 31.49483707)","71416","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
