"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2019","GA","Georgia","Liberty","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78.1",,,"77.4","78.7","61,435","13179","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.49425872 31.82747904)"
"2019","GA","Georgia","Spalding","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.1",,,"77.3","78.8","66,703","13255","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.28476696 33.26037673)"
"2019","CO","Colorado","Routt","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","65.8",,,"64.6","67.0","25,638","08107","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-106.9912275 40.48551867)"
"2019","FL","Florida","Pasco","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.6",,,"76.9","78.3","553,947","12101","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.39262762 28.30950733)"
"2019","GA","Georgia","Hall","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.7",,,"73.7","75.6","204,441","13139","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.81954094 34.31657346)"
"2019","FL","Florida","Manatee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.9",,,"78.2","79.5","403,253","12081","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.31549584 27.47186118)"
"2019","GA","Georgia","Wheeler","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.6",,,"74.6","76.6","7,855","13309","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.72443335 32.1168757)"
"2019","FL","Florida","Calhoun","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.2",,,"72.3","74.0","14,105","12013","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.19663919 30.40605417)"
"2019","GA","Georgia","Gwinnett","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76",,,"75.3","76.6","936,250","13135","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.02434695 33.96154951)"
"2019","FL","Florida","Glades","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.3",,,"72.4","74.2","13,811","12043","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.18898528 26.95659579)"
